record_id,relation,carrier,subclass,confirmation_eligible,support_id,support_depth,support_families,support_columns,support_values,support_definition,support_query_json,n_site_rows,n_complement_rows,generation_status
C_vs_Cp2__stability_plus_geometry,C_vs_Cp2,stability_plus_geometry,C1_contrast-limited,False,9ce84650fa826edfcd69,2,transition|seam_relative,transition|seam_relative_region,4→5|near,transition:transition=4→5 AND seam_relative:seam_relative_region=near,"[{""column"": ""transition"", ""operator"": ""eq"", ""support_family"": ""transition"", ""value"": ""4\u21925""}, {""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""near""}]",8,52,generated_from_frozen_vocabulary
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,C1_contrast-limited,False,c683c10822cc59ae7587,1,seam_relative,seam_relative_region,far,seam_relative:seam_relative_region=far,"[{""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""far""}]",27,33,generated_from_frozen_vocabulary
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,C1_contrast-limited,False,8eb760d133ac749e3327,1,scale_band,scale_band,early,scale_band:scale_band=early,"[{""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""early""}]",24,36,generated_from_frozen_vocabulary
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,C1_contrast-limited,False,890e6d08d9d2cd59f857,1,seam_relative,seam_relative_region,near,seam_relative:seam_relative_region=near,"[{""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""near""}]",22,38,generated_from_frozen_vocabulary
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,C1_contrast-limited,False,637bb5cb5939565c1f34,1,object,object,density_core,object:object=density_core,"[{""column"": ""object"", ""operator"": ""eq"", ""support_family"": ""object"", ""value"": ""density_core""}]",18,42,generated_from_frozen_vocabulary
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,C1_contrast-limited,False,8b5dfa5e10a30177f4d4,1,route_or_path,dominant_family,shape,route_or_path:dominant_family=shape,"[{""column"": ""dominant_family"", ""operator"": ""eq"", ""support_family"": ""route_or_path"", ""value"": ""shape""}]",42,18,generated_from_frozen_vocabulary
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,C1_contrast-limited,False,282e19774adb7bd69681,1,scale_band,scale_band,late,scale_band:scale_band=late,"[{""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""late""}]",18,42,generated_from_frozen_vocabulary
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,C1_contrast-limited,False,fac3537948f2f8e9cd9d,1,scale_band,scale_band,middle,scale_band:scale_band=middle,"[{""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""middle""}]",18,42,generated_from_frozen_vocabulary
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,C1_contrast-limited,False,4487ed03ba052140cc42,1,transition,transition,5→6,transition:transition=5→6,"[{""column"": ""transition"", ""operator"": ""eq"", ""support_family"": ""transition"", ""value"": ""5\u21926""}]",18,42,generated_from_frozen_vocabulary
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,C1_contrast-limited,False,d04a5cc497cf4147104f,1,transition,transition,6→7,transition:transition=6→7,"[{""column"": ""transition"", ""operator"": ""eq"", ""support_family"": ""transition"", ""value"": ""6\u21927""}]",18,42,generated_from_frozen_vocabulary
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,C1_contrast-limited,False,77b7c29ad2ece4dd620e,1,object,object,frobenius_ridge,object:object=frobenius_ridge,"[{""column"": ""object"", ""operator"": ""eq"", ""support_family"": ""object"", ""value"": ""frobenius_ridge""}]",16,44,generated_from_frozen_vocabulary
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,C1_contrast-limited,False,bf542bebcc0d0e656f6d,1,object,object,response_ridge,object:object=response_ridge,"[{""column"": ""object"", ""operator"": ""eq"", ""support_family"": ""object"", ""value"": ""response_ridge""}]",16,44,generated_from_frozen_vocabulary
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,C1_contrast-limited,False,a03a89d950566bb1a873,1,route_or_path,dominant_family,intrinsic_dimension,route_or_path:dominant_family=intrinsic_dimension,"[{""column"": ""dominant_family"", ""operator"": ""eq"", ""support_family"": ""route_or_path"", ""value"": ""intrinsic_dimension""}]",12,48,generated_from_frozen_vocabulary
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,C1_contrast-limited,False,d1fc1b26e35bc1672c58,1,transition,transition,2→3,transition:transition=2→3,"[{""column"": ""transition"", ""operator"": ""eq"", ""support_family"": ""transition"", ""value"": ""2\u21923""}]",12,48,generated_from_frozen_vocabulary
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,C1_contrast-limited,False,4a8778b37c9e858c2b55,1,transition,transition,4→5,transition:transition=4→5,"[{""column"": ""transition"", ""operator"": ""eq"", ""support_family"": ""transition"", ""value"": ""4\u21925""}]",12,48,generated_from_frozen_vocabulary
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,C1_contrast-limited,False,72b9f48eeec38e892701,1,cohort,cohort,after,cohort:cohort=after,"[{""column"": ""cohort"", ""operator"": ""eq"", ""support_family"": ""cohort"", ""value"": ""after""}]",11,49,generated_from_frozen_vocabulary
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,C1_contrast-limited,False,6b0045c0b5d5cdcc487d,1,cohort,cohort,before,cohort:cohort=before,"[{""column"": ""cohort"", ""operator"": ""eq"", ""support_family"": ""cohort"", ""value"": ""before""}]",11,49,generated_from_frozen_vocabulary
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,C1_contrast-limited,False,fb44ab2a8abcc889e6ac,1,cohort,cohort,persisted,cohort:cohort=persisted,"[{""column"": ""cohort"", ""operator"": ""eq"", ""support_family"": ""cohort"", ""value"": ""persisted""}]",11,49,generated_from_frozen_vocabulary
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,C1_contrast-limited,False,28ecf7e42b861405b6b3,1,cohort,cohort,union,cohort:cohort=union,"[{""column"": ""cohort"", ""operator"": ""eq"", ""support_family"": ""cohort"", ""value"": ""union""}]",11,49,generated_from_frozen_vocabulary
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,C1_contrast-limited,False,143d235755a320596df2,1,object,object,lazarus_concentration,object:object=lazarus_concentration,"[{""column"": ""object"", ""operator"": ""eq"", ""support_family"": ""object"", ""value"": ""lazarus_concentration""}]",10,50,generated_from_frozen_vocabulary
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,C1_contrast-limited,False,21022befbb0e1aab2a07,1,seam_relative,seam_relative_region,intermediate,seam_relative:seam_relative_region=intermediate,"[{""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""intermediate""}]",10,50,generated_from_frozen_vocabulary
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,C1_contrast-limited,False,46aea4e6ba66828b7ce8,1,cohort,cohort,entered,cohort:cohort=entered,"[{""column"": ""cohort"", ""operator"": ""eq"", ""support_family"": ""cohort"", ""value"": ""entered""}]",8,52,generated_from_frozen_vocabulary
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,C1_contrast-limited,False,bc28cf93e8ba954b93f5,1,cohort,cohort,exited,cohort:cohort=exited,"[{""column"": ""cohort"", ""operator"": ""eq"", ""support_family"": ""cohort"", ""value"": ""exited""}]",8,52,generated_from_frozen_vocabulary
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,C1_contrast-limited,False,8d0858b65a564a46e221,2,seam_relative|route_or_path,seam_relative_region|dominant_family,far|shape,seam_relative:seam_relative_region=far AND route_or_path:dominant_family=shape,"[{""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""far""}, {""column"": ""dominant_family"", ""operator"": ""eq"", ""support_family"": ""route_or_path"", ""value"": ""shape""}]",24,36,generated_from_frozen_vocabulary
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,C1_contrast-limited,False,6ab5b53c0446ed47f245,2,scale_band|route_or_path,scale_band|dominant_family,late|shape,scale_band:scale_band=late AND route_or_path:dominant_family=shape,"[{""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""late""}, {""column"": ""dominant_family"", ""operator"": ""eq"", ""support_family"": ""route_or_path"", ""value"": ""shape""}]",18,42,generated_from_frozen_vocabulary
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,C1_contrast-limited,False,6951c09dfc251bd9f7db,2,transition|scale_band,transition|scale_band,5→6|middle,transition:transition=5→6 AND scale_band:scale_band=middle,"[{""column"": ""transition"", ""operator"": ""eq"", ""support_family"": ""transition"", ""value"": ""5\u21926""}, {""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""middle""}]",18,42,generated_from_frozen_vocabulary
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,C1_contrast-limited,False,cec8c484b134e9d723df,2,transition|route_or_path,transition|dominant_family,6→7|shape,transition:transition=6→7 AND route_or_path:dominant_family=shape,"[{""column"": ""transition"", ""operator"": ""eq"", ""support_family"": ""transition"", ""value"": ""6\u21927""}, {""column"": ""dominant_family"", ""operator"": ""eq"", ""support_family"": ""route_or_path"", ""value"": ""shape""}]",18,42,generated_from_frozen_vocabulary
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,C1_contrast-limited,False,81fee1db4f9aa45d74ea,2,transition|scale_band,transition|scale_band,6→7|late,transition:transition=6→7 AND scale_band:scale_band=late,"[{""column"": ""transition"", ""operator"": ""eq"", ""support_family"": ""transition"", ""value"": ""6\u21927""}, {""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""late""}]",18,42,generated_from_frozen_vocabulary
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,C1_contrast-limited,False,bc7a9fcee7d23e4d8a78,2,object|route_or_path,object|dominant_family,frobenius_ridge|shape,object:object=frobenius_ridge AND route_or_path:dominant_family=shape,"[{""column"": ""object"", ""operator"": ""eq"", ""support_family"": ""object"", ""value"": ""frobenius_ridge""}, {""column"": ""dominant_family"", ""operator"": ""eq"", ""support_family"": ""route_or_path"", ""value"": ""shape""}]",16,44,generated_from_frozen_vocabulary
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,C1_contrast-limited,False,32d6d4d227ce830298f2,2,object|route_or_path,object|dominant_family,response_ridge|shape,object:object=response_ridge AND route_or_path:dominant_family=shape,"[{""column"": ""object"", ""operator"": ""eq"", ""support_family"": ""object"", ""value"": ""response_ridge""}, {""column"": ""dominant_family"", ""operator"": ""eq"", ""support_family"": ""route_or_path"", ""value"": ""shape""}]",16,44,generated_from_frozen_vocabulary
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,C1_contrast-limited,False,e10399b746bebb4cae08,2,scale_band|seam_relative,scale_band|seam_relative_region,late|far,scale_band:scale_band=late AND seam_relative:seam_relative_region=far,"[{""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""late""}, {""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""far""}]",16,44,generated_from_frozen_vocabulary
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,C1_contrast-limited,False,d2431772c1cc8177e4df,2,transition|seam_relative,transition|seam_relative_region,6→7|far,transition:transition=6→7 AND seam_relative:seam_relative_region=far,"[{""column"": ""transition"", ""operator"": ""eq"", ""support_family"": ""transition"", ""value"": ""6\u21927""}, {""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""far""}]",16,44,generated_from_frozen_vocabulary
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,C1_contrast-limited,False,114bd7932e0008f8ef79,2,scale_band|seam_relative,scale_band|seam_relative_region,early|near,scale_band:scale_band=early AND seam_relative:seam_relative_region=near,"[{""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""early""}, {""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""near""}]",15,45,generated_from_frozen_vocabulary
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,C1_contrast-limited,False,8b4c2fe2915a42cf42e1,2,object|route_or_path,object|dominant_family,density_core|intrinsic_dimension,object:object=density_core AND route_or_path:dominant_family=intrinsic_dimension,"[{""column"": ""object"", ""operator"": ""eq"", ""support_family"": ""object"", ""value"": ""density_core""}, {""column"": ""dominant_family"", ""operator"": ""eq"", ""support_family"": ""route_or_path"", ""value"": ""intrinsic_dimension""}]",12,48,generated_from_frozen_vocabulary
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,C1_contrast-limited,False,91c6478a721ba3bc9c95,2,object|scale_band,object|scale_band,density_core|early,object:object=density_core AND scale_band:scale_band=early,"[{""column"": ""object"", ""operator"": ""eq"", ""support_family"": ""object"", ""value"": ""density_core""}, {""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""early""}]",12,48,generated_from_frozen_vocabulary
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,C1_contrast-limited,False,18858ae950ccbe43b900,2,object|transition,object|transition,density_core|2→3,object:object=density_core AND transition:transition=2→3,"[{""column"": ""object"", ""operator"": ""eq"", ""support_family"": ""object"", ""value"": ""density_core""}, {""column"": ""transition"", ""operator"": ""eq"", ""support_family"": ""transition"", ""value"": ""2\u21923""}]",12,48,generated_from_frozen_vocabulary
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,C1_contrast-limited,False,f5cb1d928e296127ebea,2,scale_band|route_or_path,scale_band|dominant_family,early|shape,scale_band:scale_band=early AND route_or_path:dominant_family=shape,"[{""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""early""}, {""column"": ""dominant_family"", ""operator"": ""eq"", ""support_family"": ""route_or_path"", ""value"": ""shape""}]",12,48,generated_from_frozen_vocabulary
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,C1_contrast-limited,False,405680b9d076da9fd0cb,2,scale_band|route_or_path,scale_band|dominant_family,middle|shape,scale_band:scale_band=middle AND route_or_path:dominant_family=shape,"[{""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""middle""}, {""column"": ""dominant_family"", ""operator"": ""eq"", ""support_family"": ""route_or_path"", ""value"": ""shape""}]",12,48,generated_from_frozen_vocabulary
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,C1_contrast-limited,False,2fc6603d31c2c97e3379,2,seam_relative|route_or_path,seam_relative_region|dominant_family,near|shape,seam_relative:seam_relative_region=near AND route_or_path:dominant_family=shape,"[{""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""near""}, {""column"": ""dominant_family"", ""operator"": ""eq"", ""support_family"": ""route_or_path"", ""value"": ""shape""}]",12,48,generated_from_frozen_vocabulary
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,C1_contrast-limited,False,d92702b2a15745a82a0e,2,transition|scale_band,transition|scale_band,2→3|early,transition:transition=2→3 AND scale_band:scale_band=early,"[{""column"": ""transition"", ""operator"": ""eq"", ""support_family"": ""transition"", ""value"": ""2\u21923""}, {""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""early""}]",12,48,generated_from_frozen_vocabulary
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,C1_contrast-limited,False,cc568e97deb43e0cc680,2,transition|route_or_path,transition|dominant_family,4→5|shape,transition:transition=4→5 AND route_or_path:dominant_family=shape,"[{""column"": ""transition"", ""operator"": ""eq"", ""support_family"": ""transition"", ""value"": ""4\u21925""}, {""column"": ""dominant_family"", ""operator"": ""eq"", ""support_family"": ""route_or_path"", ""value"": ""shape""}]",12,48,generated_from_frozen_vocabulary
